100	13	13	0.434573373	6.919077866	0	29.90909091	0.503030303	0.316215034	13.03840481	1.746900625	6.553726669	165	0	1.373350448	164.5	0.727523507	30.68513296	21	164.5	0	1.615384615	0.28477352	0	3.411166318	165	0.114089161	85.19844669	0	16.9569216	162.1122146	30.68513296	1.94624736	0	0	11	0	1.654545455	8.091335204	1.259261287	165	1.785714286	4.434858742
238	22	29.3084806	0.79173121	6.336545364	0	100.8	0.503006012	0.236412692	17.69180601	1.599242554	8.480744575	998	0	1.648924034	1008	0.762946297	68.46161585	68.40804084	1008	0	2.334069847	0.363868332	11.66420779	3.840221793	998	0.418501394	186.5763807	0	78.33492197	34.09058725	68.46161585	1.88343959	1	0	20	17.02287469	2.008953645	4.02403621	1.23042264	998	1.7	10.80424931
36	6	6.545854997	0.654652194	2.598344882	0	22.25	0.833333333	0.090133005	9.219544457	1.61041136	4.974132306	48	0	1.119376612	44.5	0.845966852	8.926844176	11.81664808	44.5	0	1.805210791	0.62779796	0	2.590291367	48	0.757864761	29.84479383	0	11.69134295	56.36802436	8.926844176	1.299038106	0	0	4	0	1.611459684	5.183737792	0.361511851	48	1.125	3.435588646
80	8	7.802542969	0.887788148	3.64381237	0	42.33333333	0.580645161	0.583722532	26.07680962	1.357000781	8.646123371	124	0	1.459395944	127	0.778276283	22.87398509	26.48984456	127	0	3.395027065	0.333563058	0	7.94585611	124	0.594643241	69.16898697	0	32.86673428	5.991143147	22.87398509	1.79605302	0	0	6	0	1.666839922	8.964388056	0.864752704	124	1.428571429	6.277487083
68	7	12.30887381	0.531736731	2.769141327	0	55	0.694656489	0.01894827	11.70469991	1.789124274	7.471207172	131	0	1.452339835	137.5	0.827022597	13.81816272	19.33558044	137.5	0	1.570865112	0.631716346	9.617692031	2.923110323	131	0.683980542	52.2984502	0	25.91524648	46.67379958	13.81816272	1.485296896	1	0	5	9.617692031	1.816787936	1.219074169	0.768359294	131	1.36	4.990053266
88	13	14.19010895	0.699660136	3.931211918	0	51.72727273	0.788321168	0.2734148	13.03840481	1.828027294	5.84997883	274	0	1.249726599	284.5	0.864942228	28.93484334	28.29781974	284.5	0	1.994193268	0.618135993	6.791595042	3.203002758	274	0.674950671	76.04972479	0	42.14928212	21.83710013	28.93484334	1.329068605	1	0	11	7.04006392	1.465507829	6.014832661	0.574775928	274	1.222222222	7.360285821
172	19	18.99253334	0.938250665	12.31124102	0	24.11764706	0	0.399211692	24.18677325	0.959036911	7.404612459	229	0	2.476861392	205	0.456661101	44.14696593	54.69096815	205	0	2.87960364	0.130148464	16.76678264	5.056692882	229	0.063528353	140.6876367	0	18.29137487	150.8312497	44.14696593	2.841519982	1	0	17	16.76678264	4.535895353	3.455733181	2.413333039	229	2.457142857	3.585907047
72	14	10.46677696	0.41325291	4.885083844	0	16.16666667	0.583333333	0.458945645	8.246211251	1.712677761	4.309694427	96	0	1.556864	97	0.816419751	17.72073069	15.40326571	97	0	1.471634083	0.334826453	9.715203672	2.352927395	96	0.238484664	60.33572198	0	8.264717512	25.8131982	17.72073069	1.837117307	1	0	12	9.715203672	1.679401528	16.38167302	1.318379335	96	1.714285714	3.627518227
536	58	87	0.539763716	6.916817931	0	172.2142857	0.591666667	0.24537402	25.49509757	2.058765185	7.508789307	4800	0	1.663961632	4822	0.771114938	138.6548484	114	4822	0	1.310344828	0.31946879	30.58039841	4.855542722	4800	0.48275925	435.5097798	0	282.086025	113.5065106	138.6548484	1.934123402	5	0	56	58.29835003	2.06625	2.369089682	1.181202383	4800	1.90070922	20.0460457
30	5	6	0.465059358	1.289213538	0	29.33333333	0.860465116	0	8	1.707375375	5.263766102	43	0	1.078381188	44	0.922016056	5.760600735	9	44	0	1.5	0.798208884	0	2.089487505	43	0.963993232	26.31883051	0	15.52059564	87.13107005	5.760600735	1.143739278	0	0	3	0	1.255813954	0.938088556	0.114387955	43	1	4.468306116
738	108	80.56995333	0.738758235	7.403481527	0	188.3962264	0.796871867	0.312658366	42.20189569	1.960243413	5.778820126	9974	0	1.284118087	9985	0.882230607	203.9353634	194.0634398	9985	0	2.408632893	0.322121164	35.34954613	5.203670253	9974	0.608494807	624.1125736	0	487.4699348	147.2893264	203.9353634	1.847403187	5	0	106	66.51023991	1.567644103	1.77882742	0.67562328	9974	1.677272727	27.5458732
58	6	11	0.554040583	1.740517185	0	64	0.68503937	0.309317054	11.70469991	1.814081446	8.033137635	127	0	1.307284374	128	0.8409796	11.947383	17	128	0	1.545454546	0.69236341	0	2.638643531	127	0.712407121	48.19882581	0	21.1541958	85.99921838	11.947383	1.286666939	0	0	4	0	1.472440945	5.38820375	0.594877253	127	1.16	6.86427178
64	11	8.203849933	0.84474446	6.434984063	0	16.88888889	0.287356322	0.29323185	8.246211251	1.293989837	5.021739278	87	0	1.438385006	76	0.658020008	18.48386934	19.18720799	76	0	2.338805336	0.312980266	0	2.064061066	87	0.33576317	55.23913206	0	10.7852208	31.1184054	18.48386934	1.715380056	0	0	9	0	1.809298563	15.38016168	1.102621835	87	1.454545455	2.872403282
428	49	67.32834128	0.431011065	7.577356633	0	163.5957447	0.665713543	0.255016629	26	2.133140866	7.211549741	3847	0	1.410713955	3844.5	0.806683168	117.3751476	107.9191079	3844.5	0	1.602877865	0.386890044	23.71471215	4.965891928	3847	0.660287042	353.3659373	0	310.479496	143.6663711	117.3751476	1.725133404	3	0	47	43.70741476	1.888748253	3.221728833	0.750426913	3847	1.671875	15.49024986
526	68	65.47064649	0.748263593	13.07790034	0	99.92424242	0.333942718	0.317248564	26.01922366	1.589120119	6.395637124	3282	0	2.127971322	3297.5	0.678288117	147.3941789	120.1230359	3297.5	0	1.834761718	0.219076808	18.06616866	4.271593349	3282	0.23966173	434.9033245	0	166.4675153	122.8884222	147.3941789	2.29538989	4	0	66	38.77512667	2.396262284	3.823873705	1.888309592	3282	2.173553719	11.2704773
502	65	38.46982268	0.883747083	20.54921444	0	48.42857143	0.170439414	0.332884273	16.1245155	1.177456381	6.433142032	1502	0	2.400690528	1525.5	0.59125649	138.3995349	113.927545	1525.5	0	2.961478299	0.109631732	11.00544115	3.372578839	1502	0.251208029	418.1542321	0	47.85451308	25.90672166	138.3995349	3.23823796	2	0	63	25.27765859	2.917957694	6.925315501	2.1494825	1502	2.788888889	6.735028014
548	67	50.19565194	0.843060426	20.13170679	0	59.96923077	0	0.283393871	15	1.137310792	6.727861997	1938	0	2.174838603	1949	0.434226298	156.1546638	140.9698401	1949	0	2.808407396	0.120532771	15.41462839	3.328716851	1938	0.203431814	450.7667538	0	54.17747736	141.942321	156.1546638	3.112029325	4	0	65	39.60871508	3.651224473	6.067369886	1.97140679	1938	2.712871287	7.756652997
292	37	34.95413319	0.770607715	8.094139223	0	67.94285714	0.37254902	0.324723378	21.09502311	1.599129097	6.417932087	1173	0	1.565143261	1189	0.70408109	77.7046057	72.96424212	1189	0	2.087428165	0.264962997	12.71746214	4.136475505	1173	0.193843017	237.4634872	0	89.16467682	160.2471244	77.7046057	2.131443643	3	0	35	23.32735543	2.174255616	5.378107622	1.371300244	1173	1.972972973	9.600107382
340	54	45.01795984	0.529266961	9.038995521	0	72.59615385	0.644610459	0.338348155	13.60147051	2.020428043	5.478107882	1874	0	1.432951261	1887.5	0.832826335	84.12547155	78.07776502	1887.5	0	1.734369245	0.271041214	17.37648583	2.944383965	1874	0.581655942	295.8178257	0	105.2945063	135.4268583	84.12547155	1.963514589	3	0	52	28.67400663	1.875614563	4.683980024	0.851295319	1874	1.868131868	9.306949136
96	13	7.199875268	0.965611455	11.42679855	0	17.54545455	0.103448276	0.155877448	16.4924225	0.885887731	5.8470261	87	0	1.737972034	96.5	0.556436323	31.82283235	32.33977867	96.5	0	4.49171374	0.20987833	4.301162634	3.995411068	87	0.339562703	76.0113393	0	8.183838135	152.9777334	31.82283235	2.573070084	1	0	11	4.301162634	2.67634911	3.336466827	1.398409332	87	1.92	2.784929849
190	26	29.93849219	0.395761556	5.64689245	0	53.45833333	0.628346457	0.185682393	14	1.941203768	5.986834749	635	0	1.778147062	641.5	0.785382041	49.5801242	46.76739233	641.5	0	1.562115822	0.332699753	10.74533859	3.274770538	635	0.366190258	155.6577035	0	54.34993036	45.80881349	49.5801242	1.884980002	2	0	24	16.66277735	2.204953086	3.62576074	1.411956804	635	1.79245283	8.780072338
86	12	9.12126821	0.849838646	3.993834079	0	35.7	0.73480663	0.159139276	10.29563014	1.524251605	5.674196409	181	0	1.252289953	178.5	0.872646043	23.60543816	27.90650357	178.5	0	3.059498189	0.483797984	4.332949613	2.442836304	181	0.601866241	68.09035691	0	20.61091944	47.58530615	23.60543816	1.598082414	1	0	10	4.596194078	1.406313281	3.623760473	0.650423712	181	1.34375	5.910470414
56	7	7.820394271	0.75921504	2.082012383	0	40.6	0.836363636	0.108848236	17.2626765	1.659961413	7.011354761	110	0	1.117269849	101.5	0.90762839	12.67225525	20.10104003	101.5	0	2.570335885	0.529496548	0	6.349361266	110	0.813529269	49.07948333	0	33.73188403	172.8308055	12.67225525	1.334847625	0	0	5	0	1.429073257	4.665643143	0.30374058	110	1.166666667	6.086541729
94	13	10.93124733	0.900108028	6.263498508	0	30	0.25974026	0.424687086	20.80865205	1.223564988	5.931641329	154	0	1.567388901	165	0.6424691	29.51245873	30.01377711	165	0	2.745686398	0.348694045	5.640257086	4.713484246	154	0.323689551	77.11133728	0	32.84951916	135.6577318	29.51245873	1.893683966	1	0	11	5.640257086	2.130441694	8.258878889	1.24369935	154	1.620689655	4.711816998
122	16	23	0.523980523	9.761889481	0	31.5	0	0.336279189	12.04159458	1.33929812	6.414416797	207	0	2.183685401	220.5	0.474258793	42.49288456	31	220.5	0	1.347826087	0.26305789	0	3.094986425	207	0.050912854	102.6306688	0	21.9048266	153.2615265	42.49288456	2.119896543	0	0	14	0	3.444444444	6.293927709	2.132772548	207	2.033333333	4.352936452
284	30	35.24309196	0.707354784	15.44731733	0	50.53571429	0.080272109	0.322190831	19.41648784	1.233967117	7.778927408	735	0	2.385008313	707.5	0.511829154	89.5136267	71.06487112	707.5	0	2.016419876	0.163245626	8.965345354	4.528258596	735	0.113438364	233.3678223	0	44.61380483	166.33397	89.5136267	2.618874453	1	0	28	13.20984481	3.40754529	5.302597343	2.271569949	735	2.406779661	5.794768423
126	14	17.71115265	0.689307708	3.385789773	0	67.75	0.710843373	0.232352971	15.13274595	1.811049612	7.550309327	415	0	1.307610335	406.5	0.838840064	30.64212715	37.98172022	406.5	0	2.14450866	0.457164022	12.87270557	3.94090586	415	0.453099942	105.7043306	0	49.66407991	77.52596058	30.64212715	1.546274185	1	0	12	12.87270557	1.620963963	3.769045374	0.854510393	415	1.431818182	9.050215519
82	11	5.475986496	0.969863131	9.905529056	0	16.11111111	0.25	0.125779849	10.63014581	0.848966878	5.892080955	64	0	1.796196483	72.5	0.594706425	26.36481096	29.01231893	72.5	0	5.298099064	0.216876393	0	3.164130247	64	0.402891522	64.81289051	0	7.171617584	54.0358035	26.36481096	2.5625	0	0	9	0	2.482360416	4.224948703	1.393304962	64	1.782608696	2.661625725
82	9	16	0.691617696	3.194027289	0	55	0.372972973	0.33498916	13	1.715310323	7.443964554	185	0	1.70858718	192.5	0.688322416	19.64912806	22	192.5	0	1.375	0.538932256	9.360822613	3.265090457	185	0.252839322	66.99568098	0	25.49509757	144.2024904	19.64912806	1.507189975	1	0	7	9.360822613	1.902702703	6.441249629	1.455747858	185	1.464285714	6.151834747
72	10	10.78101169	0.656970025	5.478504311	0	24.5	0.504950495	0.262700996	10.04987562	1.518937427	5.97925586	101	0	1.779948248	98	0.713131773	18.57157816	22.34363569	98	0	2.072498976	0.344452115	6.604922407	2.87682297	101	0.493561112	59.7925586	0	18.6748494	56.78730499	18.57157816	1.791066942	1	0	8	6.604922407	2.385019777	4.738976154	1.286387137	101	1.636363636	3.389899342
136	15	7.944936479	0.972323217	12.55702281	0	20.07692308	0.155172414	0.164233702	18.86796226	0.776536038	7.258321442	116	0	1.897006138	130.5	0.528460769	43.23404133	48.38266995	130.5	0	6.089749122	0.138341555	5.590169944	5.553322993	116	0.076045059	108.8748216	0	13.40758418	117.3260083	43.23404133	3.156820749	1	0	13	5.590169944	3.313769306	2.603715003	1.820961079	116	2.125	3.443016866
38	7	5.119016942	0.809827118	3.019705033	0	18.4	0.857142857	0.433949514	8.062257748	1.441254516	4.466875129	42	0	1.053485756	46	0.831614712	9.642493947	13.17890305	46	0	2.574498816	0.591222812	0	2.094802539	42	0.800801014	31.2681259	0	12.67438361	31.13291906	9.642493947	1.465881825	0	0	5	0	1.606262571	7.253783343	0.252684742	42	1.1875	3.193190673
310	36	44.35399202	0.71470399	9.108571715	0	86.82352941	0.251517195	0.254335448	17.11724277	1.56645035	7.054970842	1483	0	1.888740583	1476	0.620395032	98.1654208	75.218984	1476	0	1.695878557	0.287533178	12.8933658	4.036214319	1483	0.065200333	253.9789503	0	72.93247102	39.25449992	98.1654208	2.012477933	3	0	34	18.50529011	2.249671083	4.125790994	1.82354025	1483	1.913580247	10.77725728
40	6	9	0.451274995	2.083557179	0	31.75	0.676470588	0.152340909	10.04987562	1.796394077	5.755676657	68	0	1.332679601	63.5	0.83008739	8.966629067	11	63.5	0	1.222222222	0.66907608	0	2.871693484	68	0.763942599	34.53405994	0	20.49847555	126.7777209	8.966629067	1.212678125	0	0	4	0	1.455882353	12.319312	0.568737002	68	1.111111111	4.303519556
64	10	11	0.61791098	4.865484611	0	20	0.25	0.497342065	10.44030651	1.481052798	5.252113579	72	0	2.090135848	80	0.617521339	18.62352314	16	80	0	1.454545455	0.364433946	0	2.870405112	72	0.092114085	52.52113579	0	9.460443964	49.67446434	18.62352314	1.885618083	0	0	8	0	2.444444444	9.962119884	1.998021764	72	1.684210526	3.827681029
30	7	5.027892767	0.682946703	1.837094904	0	14.2	0.757575758	0.238115443	6	1.510571251	3.739093984	33	0	1.108602002	35.5	0.834567608	6.629415539	10.39222522	35.5	0	2.066914649	0.651173271	0	1.639828916	33	0.839413196	26.17365789	0	6.823488844	63.38657179	6.629415539	1.30558242	0	0	5	0	1.583363454	11.17408331	0.269188806	33	1.153846154	3.608640753
24	5	6	0.030299855	0.970837515	0	16.66666667	0.923076923	0	5.099019514	1.651335459	3.86718711	26	0	1.022569529	25	0.841527421	3.50935756	6	25	0	1	0.840246446	0	0.897819481	26	0.956829819	19.33593555	0	6.12825877	34.49711583	3.50935756	1.176696811	0	0	3	0	1.384615385	6.919269071	0.06573971	26	1	3.614773334
36	6	5	0.727956845	1.760749192	0	27.75	0.86440678	0.273544887	13	1.605375096	5.840893503	59	0	1.117001073	55.5	0.922823397	9.387194919	13	55.5	0	2.6	0.567843897	0	4.884747251	59	0.860370887	35.04536102	0	14.97289217	178.7986359	9.387194919	1.171700199	0	0	4	0	1.101694915	8.675731392	0.256630185	59	1	5.331364037
