15.69327736	0.203688204	2.782020931	0.292473078	709.0350952	0.126502356	242.0710907	4011.751634	0.188395888	35.9826087	6.874407787	45.10862672	3.03151827	0.467426317	0.408276582	0.158072393	8.939076076	2.825304576	43.20338983	0.619121138	37.37254902	242.071106	0.17935247	33.89350509	1121.05603	45.52520158	0.21137321	17.53080569	142.4183007	0.195180163	709.0351563	3784.017391	18.6189381	0.16164127	13.65203476	142.2695652	8.227272703	3.35644795	8.525795826	13.65202808	3515.351351	43.84167453	17.41991615	670.9567261	0.323645021	6.43128109	15.69328308	0.171430623	2.299997985	6.431279659	37.37254902	670.956604	4646.974576	760.079895	2.919062279	16.28292188	3.237520083	0.483201683	0.606145144	33.91947049	0.448897705	1416.867299	17.53080569	760.0799561	9.906926417	0.264894741	14.37662315	3.463519539	1416.867299	3.487013768	47.82144426	0.217334876	0.194243208	2.782386898	0.459874958	3.303249087	3.289757821	0.41941604	17.41991234	0.201550095	2.004579186	0.576423487	43.20338983	2.607767193	3515.351351	3784.017391	0.186549723	2.79258359	3.581846473	0.154632375	4646.974576	19.93114444	0.179635063	0.446614364	0.174664527	0.459949166	0.092999756	0.202847973	0.330248803	33.91947049	141.3011583	2.880847481	0.316120386	2.772104981	3.483360232	2.719078224	19.5794686	24.04509567	14.37662697	1121.056274	0.207161538	0.189817781	145.8177966	0.187183365	0.304440601	133.978673	35.9826087	0.737219095	0.327981204	4011.751634
0	0	5.982106393	0.708698762	0	0.741373357	0	1375.423593	0	14.67805954	0	28.69271538	3.557980524	0.153457977	0.143473656	0.00795548	0	3.510223198	14.72457513	0.769309824	20.46702413	0	0.600633049	28.29700173	0	32.79980682	0	13.75144668	130.7713137	0	0	728.4134509	0	0	0	129.0931643	0	6.014568815	0	0	867.6416224	29.52237371	0	0	0.049501501	0	0	0.042113474	3.447845068	0	20.46702413	0	702.4612895	0	0	0	0	0	0	15.9304478	0.131223824	653.6478369	13.75144668	0	0	0.746733321	0	0	653.6478369	0	27.9263143	0.042895095	0	0	0	0	6.031960537	0	0	0.047492308	0	0.174115553	14.72457513	0	867.6416224	728.4134509	0	0	6.033938464	0	702.4612895	0	0	0.165855699	0	0	0	0.008385084	0	15.9304478	129.3561998	3.628506754	0	3.780465852	6.365383308	0	0	0	0	0	0.036720166	0.007312638	128.6533585	0.009824664	0.010073395	128.8826123	14.67805954	0	0	1375.423593
25.46739197	0.005756964	4.597654608	0.509170134	1485.345947	0.511312141	1318.225708	4043.912088	0.012833856	27.88297872	23.4999998	37.14850166	3.472600955	0.065113773	0.06523203	0.010977818	24.65760901	3.625027223	35.30851064	0.529547394	48.02197802	1318.225708	0.300032886	42.66397729	2289.569336	47.13786059	0.028376075	34.10526316	143.010989	0.040813979	1485.346802	1469.925532	24.16786994	0.044423442	25.10176277	133.5691489	20.65591386	4.617033844	24.13704258	25.10175896	2738.903743	42.99706341	33.79006195	650.387146	0.034903047	23.36559105	25.46739197	0.037799909	3.538093186	23.36559105	48.02197802	650.3869629	2865.117021	1707.206543	3.305766687	29.30764802	4.485907679	0.09905678	0.107665323	36.22994652	0.071818491	2619.578947	34.10526316	1707.206787	27.83978016	0.683683113	18.02150345	5.59974354	2619.578947	4.519794648	44.04162394	0.02001773	0.03433961	3.953225445	0.088049449	4.700656498	4.724135562	0.104243882	33.79005814	0.030556813	3.383964181	0.069491469	35.30851064	4.526973117	2738.903743	1469.925532	0.009859284	3.570708983	4.587538219	0.012641784	2865.117021	30.43504346	0.665765405	0.054080513	0.234472558	0.096248537	0.417156577	0.004175127	0.044513822	36.22994652	137.6631016	4.159600764	0.01214014	3.753850787	5.701573492	3.383480236	32.14720248	34.80493038	18.02150345	2289.568848	0.026204565	0.009298394	137.5159575	0.010411951	0.010858726	136.7368421	27.88297872	0.482329935	0.445230484	4043.912088
28.62553024	0.007605799	5.098266466	0.637315851	2046.172363	0.602191987	734.2034912	3518.322176	0.008843697	36.6440678	17.16233754	48.23553646	3.938017981	0.106356175	0.089712332	0.006821053	23.98085023	3.978699283	36.31578947	0.854575809	40.13807531	734.2034912	0.545500047	39.32450946	3033.254639	50.04392588	0.044668786	15.89655172	138.709205	0.037065037	2046.171631	3036.313559	36.5132882	0.04376642	25.07327461	137.7881356	23.28884033	5.356618697	22.55172407	25.07326508	2616.597141	46.93781974	32.80085754	1987.015381	0.05529132	11.80519199	28.62552643	0.027146814	3.263454311	11.80519581	40.13807531	1987.015869	3033.292632	2412.548828	3.667867549	28.71191538	5.162227047	0.163503394	0.223642737	32.34939121	0.091438937	834.137931	15.89655172	2412.548584	25.72376844	0.589488909	26.9365406	5.866867376	834.137931	5.085818663	48.78070987	0.02691602	0.036961943	3.831042511	0.142842159	5.216047962	5.365375079	0.148278624	32.80085754	0.025998276	2.801509544	0.143226711	36.31578947	4.744597333	2616.597141	3036.313559	0.008212213	3.803059558	5.331733865	0.010122246	3033.292632	37.76704558	0.504783452	0.101967056	0.433632314	0.139549389	0.509334326	0.004698849	0.098255254	32.34939121	136.2853362	4.115606947	0.014298828	4.078696148	6.109131263	3.700720765	40.3587353	43.21866527	26.9365387	3033.254639	0.023861627	0.006074824	137.6884211	0.006499569	0.009363853	130.8232759	36.6440678	0.744775236	0.531718314	3518.322176
0	0	5.617320053	0.455925303	0	0.495800891	0	3104.761539	0	26.38910506	0	33.44879595	3.885442614	0.036552435	0.03688008	0.003801374	0	3.788473827	28.71428571	0.581187512	37.86923077	0	0.136525247	32.78256088	0	39.77267133	0	25.57307692	137.5	0	0	1570.085603	0	0	0	132.4941634	0	5.586835075	0	0	1963.673745	35.20633827	0	0	0.026449704	0	0	0.026520177	3.87562069	0	37.86923077	0	1751.11583	0	0	0	0	0	0	29.64671815	0.03126246	1423.373077	25.57307692	0	0	0.546196751	0	0	1423.373077	0	34.07253989	0.020821842	0	0	0	0	5.65263087	0	0	0.029568956	0	0.035359528	28.71428571	0	1963.673745	1570.085603	0	0	5.610352941	0	1751.11583	0	0	0.042780798	0	0	0	0.001236378	0	29.64671815	133.6708494	4.196132094	0	4.078808257	6.787754977	0	0	0	0	0	0.021923077	0.003639053	132.7471043	0.003936471	0.003757396	131.925	26.38910506	0	0	3104.761539
0	0	6.184606301	0.666052277	0	0.6470283	0	1349.381348	0	18.19778189	0	28.81225901	3.796678445	0.071567824	0.062403011	0.002212226	0	3.662060835	20	0.813517335	23.19852262	0	0.562446986	25.36759907	0	31.414805	0	13.90590406	130.9132041	0	0	918.2347505	0	0	0	129.5147874	0	6.220992029	0	0	912.2045349	28.63172803	0	0	0.041196334	0	0	0.030278921	3.466256527	0	23.19852262	0	946.7064306	0	0	0	0	0	0	18.82184174	0.064192573	435.2601476	13.90590406	0	0	0.668538705	0	0	435.2601476	0	28.53462646	0.031036285	0	0	0	0	6.245849545	0	0	0.036842159	0	0.082771243	20	0	912.2045349	918.2347505	0	0	6.204729698	0	946.7064306	0	0	0.076814344	0	0	0	0.000973785	0	18.82184174	129.4724665	3.831911614	0	3.87279166	7.142703722	0	0	0	0	0	0.027901191	0.002120405	129.5293569	0.002149097	0.002192236	127.9345019	18.19778189	0	0	1349.381348
22.74804306	0.001237007	6.113382933	0.65583665	721.6904297	0.533237919	212.5968781	1546.160263	0.002750333	27.08609272	29.8997755	37.30162476	4.328748213	0.0511098	0.042991876	0.002109134	35.5016809	4.069128083	35.46784922	0.809466053	27.93852909	212.5967865	0.647691559	30.22632816	723.1507568	36.49326941	0.036079351	17.25950783	132.3534577	0.037169121	721.6908569	1506.397351	24.35224048	0.03002199	16.85890198	133.6556291	32.62276928	6.193898649	32.43727315	16.85891914	1532.358151	36.66689105	17.49669075	751.5044556	0.032496034	9.889639854	22.74803925	0.018077591	3.706107608	9.889640808	27.93852909	751.5045776	2438.873614	1196.544556	3.913251956	17.73541606	6.03928029	0.083261892	0.116567619	26.96208137	0.042994953	629.9753915	17.25950783	1196.544312	31.7172947	0.677259204	17.25446129	7.008025619	629.9753915	6.214719458	41.27880253	0.020602555	0.034911375	3.754500682	0.080728874	6.128863308	6.221814901	0.066697776	17.49666977	0.022908352	3.198039237	0.070131877	35.46784922	5.949368579	1532.358151	1506.397351	0.002426253	3.677612182	6.244395179	0.002240904	2438.873614	23.77866152	0.605299652	0.048581385	0.585007012	0.06938722	0.489435941	0.00084872	0.056336749	26.96208137	133.5408248	4.22460669	0.002916782	4.087508131	7.247357867	3.646276988	28.04872578	23.44572382	17.25445938	723.1508179	0.022687702	0.0021002	138.0243902	0.002202632	0.002357251	130.1107383	27.08609272	0.813668907	0.601512015	1546.160263
0	0	5.324854285	0.55918277	0	0.490622093	0	3272.879581	0	34.27894737	0	44.35289819	3.97405047	0.05013197	0.055226287	0.004927074	0	3.941714932	41.52910053	0.654274559	41.36125655	0	0.479207353	40.21327493	0	46.08961337	0	28.33507853	138.6701571	0	0	2427.068421	0	0	0	135.9552632	0	5.276209217	0	0	2765.39816	44.8524368	0	0	0.032208547	0	0	0.024103469	3.772640574	0	41.36125655	0	3518.026455	0	0	0	0	0	0	36.3653088	0.027924375	1849.727749	28.33507853	0	0	0.618958474	0	0	1849.727749	0	48.13164705	0.01814992	0	0	0	0	5.339370456	0	0	0.025429363	0	0.064845718	41.52910053	0	2765.39816	2427.068421	0	0	5.366440159	0	3518.026455	0	0	0.052597753	0	0	0	0.001901157	0	36.3653088	136.9934297	4.334538032	0	4.058292981	6.452359711	0	0	0	0	0	0.021572874	0.005180779	139.9074074	0.005761773	0.005071133	133.4659686	34.27894737	0	0	3272.879581
0	0	7.981091579	0.712195564	0	0.660641218	0	632.4869703	0	13.76978494	0	22.80682191	3.828996979	0.064668354	0.057832849	0.00039845	0	3.592997679	17.42554313	0.773137049	17.5042906	0	0.647170786	22.31882486	0	23.3270172	0	13.8061176	127.806686	0	0	425.5134018	0	0	0	127.6128827	0	7.963563433	0	0	525.3166592	23.08714142	0	0	0.036303627	0	0	0.028759584	3.59532212	0	17.5042906	0	641.653976	0	0	0	0	0	0	15.63015073	0.056873364	400.7546093	13.8061176	0	0	0.768746624	0	0	400.7546093	0	23.85986566	0.032002701	0	0	0	0	8.09858792	0	0	0.036622608	0	0.068857563	17.42554313	0	525.3166592	425.5134018	0	0	8.091676109	0	641.653976	0	0	0.075177773	0	0	0	0.000351728	0	15.63015073	127.6878547	3.730276481	0	3.833140073	8.337854222	0	0	0	0	0	0.028303618	0.000393268	127.964459	0.000462193	0.000454122	127.3662634	13.76978494	0	0	632.4869703
24.94117928	0.003113142	4.599424613	0.755072459	1560.996704	0.784337232	676.5117188	1973.988235	0.01093427	20.54117647	41.62790719	36.5157993	3.423157744	0.068779426	0.073195603	0.010103806	46.44705989	3.189906713	21.92941177	0.841319621	32.81176471	676.5116577	0.606016743	32.78406044	2411.635498	39.49511336	0.028818117	17.34883721	134.7117647	0.053840853	1560.996582	959.2941177	41.18686575	0.041384112	25.27272606	131.1411765	43.02941276	4.540507329	44.38416437	25.27274704	1177.351906	37.00597157	35.23529434	1433.776611	0.057328286	17.95349121	24.94117737	0.04083045	3.111549058	17.9534893	32.81176471	1433.776367	1154.517647	1732.470581	3.420999572	34.05144961	4.540507433	0.069999129	0.084301539	23.14076246	0.04342318	628.0697674	17.34883721	1732.470459	46.46470701	0.800177269	23.04705811	5.857271223	628.0697674	4.638363508	38.73104671	0.02952331	0.031141866	3.926512461	0.078008197	4.638363508	4.638363402	0.07430017	35.23529434	0.051349481	3.112353925	0.077775156	21.92941177	4.599424434	1177.351906	959.2941177	0.010103818	3.655486278	4.638363402	0.010103818	1154.517647	40.84631723	0.759865463	0.080617933	0.591873646	0.043218333	0.745459437	0.003121748	0.061925378	23.14076246	132.6583578	3.819902978	0.010411036	3.586461846	5.852667873	3.2100031	44.15547455	43.08133546	23.04706383	2411.63501	0.032249135	0.010103806	134.1882353	0.010934256	0.010411033	130.6162791	20.54117647	0.841590583	0.729515612	1973.988235
