-0.828329279	0.454599281	0.846526051	3.220731364	180.9487936	99.71630984	411.4741858	119.4540233	5.430226955	953.2336066	211.3032787	2542.30123	238.7090164	0.481557377	789.2057377
-0.691116708	0.340646693	0.655015239	2.627097596	172.7739146	151.2199435	274.3315654	134.0143152	39.05711829	1183.966667	501.8033333	2407.33	439.7	16.85333333	909.9306667
-0.34229457	0.108305332	0.150457132	1.303241771	479.4078665	682.1758888	489.4833016	639.6948607	539.0568404	1251.047619	1148.238095	1554.952381	761.9047619	258.3571429	994.9
-0.053030134	-0.040227242	-0.129286761	0.843929886	745.4315836	1292.617595	322.6717382	1140.056044	975.9067181	3277.102564	3921.564103	3023.641026	2719.102564	1486.358974	2885.553846
0.99177244	-0.987730388	-0.993212347	1.625441551	233.9807677	217.3571464	36.70898669	239.0437348	218.3924184	1631.362445	2957.043668	10.069869	2437.768559	2028.90393	1813.029694
0.064866608	-0.037885166	-0.132899222	0.519022946	407.9482012	827.9416207	875.38015	647.2898765	661.1365506	2790.45946	3379.675676	2586.743243	2945.608108	1961.310811	2732.75946
-0.776165032	0.396835401	0.765748624	2.954663573	219.8502585	139.4345664	435.944095	143.0242951	8.306536717	831.4630651	255.4498346	1925.53914	242.6593164	1.249173098	651.2721058
-0.796329951	0.454252839	0.830291566	3.160752224	207.5108181	108.047613	413.0165506	139.018019	5.135604029	1109.948454	274.242268	2957.680412	335.3453608	0.597938144	935.5628866
-0.638040889	0.362525079	0.659549927	2.514619595	417.2327491	533.8079343	582.4876886	393.3886562	214.7166624	1862.959302	816.8604651	3981.848837	879.872093	125.7732558	1533.462791
-0.334615361	0.126553791	0.185110435	1.26845349	477.9360486	820.271264	753.9531472	503.128738	389.1089681	2380.390476	2111.076191	3070.180952	1530.666667	609.0380952	1940.270476
-0.725488527	0.403077273	0.703245896	2.743553968	287.7552981	384.875526	302.3144069	324.0696858	209.6124367	1343.613065	550.2462312	3158.18593	502.4422111	71.27135678	1125.151759
0.089698342	-0.070883949	-0.168698344	0.42987083	1139.385496	1986.552732	420.5805429	2183.837705	2130.123966	5097.470588	6217.647059	4422.647059	5294.235294	4060.352941	5018.470588
-0.621349336	0.43372814	0.690258605	2.527633923	339.7399032	279.4808219	652.728295	263.4057085	191.4440312	2655.686667	1232.153333	6723.86	1570.293333	375.64	2511.526667
-0.48642052	0.259883943	0.449857838	1.905692858	417.0928364	585.2803969	641.8737645	394.512621	254.6746502	2199.532407	1420.726852	3744.217593	1293.680556	321.662037	1795.963889
-0.494651351	0.296936377	0.529513545	1.951160603	399.6448388	476.7520588	403.1956505	333.0284153	249.4092754	3192.946524	1811.796791	5890.005348	1991.438503	619.6096257	2701.159358
-0.429401867	0.231723176	0.380865963	1.655636573	216.956912	236.4829093	301.0936625	206.7578063	146.0846222	2458.967568	1767.589189	3942.286487	1573.708108	538.0864865	2056.127568
-0.515663177	0.326024422	0.559780332	2.028836427	228.0794341	348.2819616	425.6430712	238.0142531	203.7961284	3384.754011	1879.491979	6659.390374	2128.037433	681.2513369	2946.585027
-0.754607402	0.448871755	0.751400471	2.948926749	394.9386757	347.1360049	384.5887826	378.9510034	92.11514193	1603.203297	598.2472528	4214.692308	589.4505495	52.14285714	1411.547253
-0.334900564	0.159070954	0.216301138	1.368933653	389.5152041	718.0775427	1075.2919	427.6183609	375.917242	2948.894737	2618.894737	4064.526316	2025.105263	685.2631579	2468.536842
-0.019707954	-0.075125892	-0.16739969	0.927025469	903.538091	1454.668602	630.3003545	945.1638668	641.957176	5028.638298	6065.361702	4325.87234	4158.659575	2054.489362	4326.604255
-0.408227892	0.214497155	0.399276303	1.630003895	455.372105	525.7836388	502.5409916	396.6623979	258.4850548	3364.87963	2233.518519	5202.574074	2186.25	730.5648148	2743.557407
-0.104278472	-0.033786541	-0.071694811	0.916255938	697.5432121	1068.579382	394.4785055	746.4857771	453.4303786	3013.862069	3251.965517	2816.862069	2284.862069	987.8275862	2471.075862
-0.207713003	0.07385686	0.083943022	0.931392573	453.7128979	710.9572495	587.9545024	528.6762077	332.4527174	4074.62963	3992.753086	4724.506173	3099.382716	1487.259259	3475.706173
-0.178769612	0.067205605	0.060507381	0.850830482	792.0058993	1145.308255	920.1714593	809.8941455	575.4646721	3519.295455	3566.954546	4026.409091	2805.136364	1416.954546	3066.95
-0.735551385	0.358212941	0.715937895	2.765823694	189.0896036	193.2498701	357.4731119	155.4721214	61.71680308	1041.2879	364.8038943	2203.675939	335.7774687	13.61057024	791.8311544
0.010117847	-0.123142385	-0.221965513	0.954058342	644.490883	851.3430871	329.0418827	563.3825242	542.2790622	4161.176471	5102.352941	3248.705882	3315.117647	1748.647059	3515.2
-0.271160666	0.095751803	0.13959106	1.112795687	583.5990951	979.918084	536.3734841	588.0533935	447.0885768	3312.253968	3030.428571	4013.730159	2301.333333	978.7936508	2727.307937
-0.659787727	0.376568213	0.660370047	2.597289671	300.6422489	316.6717321	601.6152221	257.5572638	127.400969	1654.40553	747.2258065	3653.009217	748.7695853	78.26728111	1376.335484
-0.795763012	0.34066741	0.710929552	2.811405372	169.0047682	126.6770319	312.0842407	115.8952929	17.80002625	691.8680688	237.6902486	1406.824092	160.0019121	2.019120459	499.6806883
-0.594213805	0.347496651	0.635428872	2.415163648	273.5384138	373.5395742	683.6005279	279.0365053	171.1298288	2187.018868	1006.811321	4516.45283	1149.603774	159.6981132	1803.916981
-0.44358636	0.223785945	0.356682231	1.658603492	551.4520902	905.1688697	599.6216835	626.341026	447.0681121	2393.020408	1789.030612	3772.857143	1454.204082	489.3367347	1979.689796
-0.809614346	0.405908547	0.78401827	3.031401341	155.7950677	95.69383517	328.6773803	100.0685057	4.025862396	847.8471673	242.9064559	2006.417655	211.0909091	0.425559947	661.7375494
-0.769292126	0.390389981	0.713835601	2.873621954	143.805079	98.2063069	260.7167271	110.4683128	15.02971269	891.1879699	339.3909774	2032.609023	265.0432331	3.078947368	706.2620301
-0.83036727	0.393905963	0.756159928	2.998939604	119.708685	78.50494707	290.0377295	85.3537526	6.804395841	878.8106509	280.6272189	2021.104537	187.3096647	0.692307692	673.7088757
-0.820930935	0.487712586	0.833726606	3.246777902	234.9645841	199.6779264	343.9164799	183.6800799	40.67945263	1130.389381	297.660767	3282.716814	322.820059	8.566371681	1008.430679
-0.912124368	0.515636877	0.846043016	3.44865247	213.8688615	155.1229849	289.8706988	118.5765935	11.53208572	866.0877514	226.0182815	2710.104205	124.5484461	1.005484461	785.5528336
0.119849785	-0.359440597	-0.472482496	1.424873831	325.9530426	542.3968918	424.0431666	359.477301	236.0629164	1333.026667	1753.28	628.1133333	799.1733333	363.4466667	975.408
-0.85468658	0.453226595	0.798388188	3.190798457	211.8921968	120.1248075	538.9776324	109.4735623	2.272648357	666.7833333	198.675	1772.191667	138.85	0.208333333	555.3416667
-0.629745694	0.352702749	0.495966629	2.259445716	621.3604132	855.1586423	646.8363839	572.7229819	279.9945142	1688.316547	1188.748201	3528.194245	801.5539568	187.0071942	1478.764029
-0.164962984	-0.063089528	-0.141411351	1.049202555	239.5549476	399.2270976	377.529888	292.5218203	222.4622125	2849.261603	3338.240506	2511.080169	1799.924051	938.3291139	2287.367089
-0.805757454	0.428848237	0.797530787	3.086227945	180.0206746	100.0148471	414.1085978	109.5095565	2.205612648	889.5820513	250.6705128	2225.464103	239.3897436	0.141025641	721.0494872
-0.789046192	0.421323369	0.799631085	3.05408195	118.8166327	86.23966697	258.8178863	97.67410995	7.673072486	1052.379237	287.7902542	2584.813559	304.786017	0.745762712	846.1029661
-0.902535444	0.572781152	0.90997961	3.649285727	97.11949377	78.54655688	191.1347099	77.09804745	3.060325787	734.7791096	127.4931507	2705.046233	138.5761986	0.157534247	741.2104452
-0.876053874	0.447592799	0.806092533	3.21536287	160.0033579	92.04884588	291.6937333	112.7611043	0	597.5581395	168.1209302	1565.911628	103.455814	0	487.0093023
-0.742349113	0.35820853	0.744806188	2.82349262	111.4068058	84.35699378	223.0241425	78.33824437	15.77482797	1082.69434	335.1207547	2291.281132	338.8245283	3.467924528	810.2777359
-0.844506714	0.533793066	0.853550952	3.396789724	129.9601116	120.0612324	228.20822	97.66479443	28.22147432	1116.580645	290.2419355	3673.483871	309.6774194	7	1079.396774
-0.868979277	0.446444649	0.769384063	3.157266879	132.3594343	118.9145087	294.7742019	101.5474308	5.283609083	672.1666667	228.9206349	1756.376984	123.1269841	0.345238095	556.1873016
-0.919725611	0.503905843	0.833491131	3.418591913	200.387391	112.683262	262.5141392	121.906404	1.498799449	732.4252874	201.6408046	2220.341954	92.84482759	0.08045977	649.4666667
-0.901889301	0.49407466	0.835315994	3.377568864	158.9368767	111.9808788	317.7523285	96.79374816	4.379477601	713.6177156	189.1002331	2107.421911	108.7132867	0.354312354	623.8414918
-0.829998308	0.46073531	0.764562937	3.129276516	218.9369148	140.4884761	356.6892823	135.1179743	12.04698506	809.9323843	292.7224199	2193.907473	203.8078292	1.957295374	700.4654804
-0.503951573	0.270794953	0.429451624	1.925561132	488.2750868	655.3804891	642.1109739	449.0221901	279.1624714	1932.929329	1344.512368	3368.540636	1111.045936	275.2226148	1606.450177
-0.588349424	0.332093215	0.551196629	2.305176377	318.046531	377.0721315	637.3845859	299.2017425	153.9245234	1813.595918	1046.522449	3617.089796	937.4367347	135.9836735	1510.125714
-0.790684455	0.44841866	0.807109507	3.108623091	202.1758253	211.5263712	434.6872407	182.013615	26.00043431	1525.131206	427.4822695	4004.900709	468.1382979	6.113475177	1286.353192
-0.835884548	0.480842882	0.893296382	3.341175315	164.3996276	91.45103589	395.700616	120.7212246	2.728967788	1208.072658	194.206501	3445.904398	308.040153	0.200764818	1031.284895
-0.384091528	0.18086059	0.320305096	1.549203701	288.4073394	354.5020749	474.7113891	306.1697829	222.6201227	2723.545455	2021.227273	3926.227273	1747.136364	533.0909091	2190.245455
-0.427219177	0.211013016	0.374923171	1.666166166	365.5491167	602.3373702	404.4745368	364.5217691	209.1120223	3358.42029	2343.521739	5154.826087	2068.768116	635.7536232	2712.257971
-0.555262217	0.332823172	0.582574319	2.219705342	365.6852594	422.1877748	387.3935315	388.8300579	197.783715	2850.607843	1502.04902	5694.676471	1628.431373	354.1176471	2405.976471
